epoch,param_name,mean,variance
12,lstm.weight_ih_l0,0.01114696729928255,0.01218494400382042
12,lstm.weight_hh_l0,0.0006480995798483491,0.0036667734384536743
12,lstm.bias_ih_l0,-0.0010876378510147333,0.005058262962847948
12,lstm.bias_hh_l0,0.004277466330677271,0.0046129124239087105
12,lstm.weight_ih_l1,0.0005792930023744702,0.005405445117503405
12,lstm.weight_hh_l1,0.00018845926388166845,0.003989085555076599
12,lstm.bias_ih_l1,0.007107573561370373,0.004930551163852215
12,lstm.bias_hh_l1,0.003766452893614769,0.004775427747517824
12,fc.0.weight,-0.0015904197935014963,0.006167751736938953
12,fc.0.bias,0.026038870215415955,0.003873838810250163
12,fc.3.weight,-0.015045976266264915,0.011857336387038231
12,fc.3.bias,0.11251087486743927,0.0
13,lstm.weight_ih_l0,0.011332524009048939,0.01243477314710617
13,lstm.weight_hh_l0,0.0005876787472516298,0.0035314809065312147
13,lstm.bias_ih_l0,-0.0014498834498226643,0.0050538070499897
13,lstm.bias_hh_l0,0.0038552316837012768,0.004562074784189463
13,lstm.weight_ih_l1,0.0003111791447736323,0.005306757055222988
13,lstm.weight_hh_l1,-4.9007161578629166e-05,0.00386986555531621
13,lstm.bias_ih_l1,0.006126011721789837,0.004904390312731266
13,lstm.bias_hh_l1,0.0028282147832214832,0.004745692480355501
13,fc.0.weight,-0.0020856731571257114,0.00631067156791687
13,fc.0.bias,0.028315970674157143,0.003832829650491476
13,fc.3.weight,-0.01756046712398529,0.01190384291112423
13,fc.3.bias,0.11793768405914307,0.0
14,lstm.weight_ih_l0,0.011861694976687431,0.012849479913711548
14,lstm.weight_hh_l0,0.0006464779726229608,0.003428218187764287
14,lstm.bias_ih_l0,-0.0013415850698947906,0.00505700521171093
14,lstm.bias_hh_l0,0.003904685378074646,0.004575326573103666
14,lstm.weight_ih_l1,0.00035314064007252455,0.005323311779648066
14,lstm.weight_hh_l1,0.00010239568655379117,0.003753155004233122
14,lstm.bias_ih_l1,0.005967590492218733,0.004836388863623142
14,lstm.bias_hh_l1,0.002717878669500351,0.004705546889454126
14,fc.0.weight,-0.002267154399305582,0.00646701967343688
14,fc.0.bias,0.028714874759316444,0.003833350958302617
14,fc.3.weight,-0.01795288920402527,0.012151651084423065
14,fc.3.bias,0.12436553835868835,0.0
15,lstm.weight_ih_l0,0.012839086353778839,0.013137808069586754
15,lstm.weight_hh_l0,0.0006703287945128977,0.003336054738610983
15,lstm.bias_ih_l0,-0.0017074542120099068,0.0050565265119075775
15,lstm.bias_hh_l0,0.0034805028699338436,0.004569882061332464
15,lstm.weight_ih_l1,0.00015990735846571624,0.005228198133409023
15,lstm.weight_hh_l1,-2.714106085477397e-05,0.003629552200436592
15,lstm.bias_ih_l1,0.004882576409727335,0.004799230955541134
15,lstm.bias_hh_l1,0.001685800263658166,0.0046639456413686275
15,fc.0.weight,-0.0023742620833218098,0.006480430252850056
15,fc.0.bias,0.028979189693927765,0.0039086127653717995
15,fc.3.weight,-0.017318908125162125,0.012130074203014374
15,fc.3.bias,0.12975122034549713,0.0
16,lstm.weight_ih_l0,0.012941097840666771,0.01341218315064907
16,lstm.weight_hh_l0,0.0006240305956453085,0.0032099958043545485
16,lstm.bias_ih_l0,-0.0013660965487360954,0.005028903484344482
16,lstm.bias_hh_l0,0.0037650158628821373,0.004525871016085148
16,lstm.weight_ih_l1,-0.00016460934421047568,0.00518085015937686
16,lstm.weight_hh_l1,-0.0001453325676266104,0.003539647441357374
16,lstm.bias_ih_l1,0.004756058566272259,0.004745900630950928
16,lstm.bias_hh_l1,0.0016170456074178219,0.004630119074136019
16,fc.0.weight,-0.0023502083495259285,0.006517276167869568
16,fc.0.bias,0.029852570965886116,0.003984435461461544
16,fc.3.weight,-0.01752689853310585,0.012221752665936947
16,fc.3.bias,0.13737790286540985,0.0
17,lstm.weight_ih_l0,0.014640282839536667,0.013637860305607319
17,lstm.weight_hh_l0,0.0007549214060418308,0.00311633781529963
17,lstm.bias_ih_l0,-0.001057653222233057,0.005045199766755104
17,lstm.bias_hh_l0,0.004017386585474014,0.0045706406235694885
17,lstm.weight_ih_l1,0.0001700651046121493,0.005159936845302582
17,lstm.weight_hh_l1,1.1392694432288408e-07,0.003426596289500594
17,lstm.bias_ih_l1,0.004398379474878311,0.004701503086835146
17,lstm.bias_hh_l1,0.001323495409451425,0.004571933299303055
17,fc.0.weight,-0.0023236775305122137,0.006571710109710693
17,fc.0.bias,0.029310401529073715,0.003827202133834362
17,fc.3.weight,-0.017117217183113098,0.012354239821434021
17,fc.3.bias,0.14176562428474426,0.0
18,lstm.weight_ih_l0,0.015748444944620132,0.013937132433056831
18,lstm.weight_hh_l0,0.000697875686455518,0.0030554221011698246
18,lstm.bias_ih_l0,-0.0010798950679600239,0.004977253265678883
18,lstm.bias_hh_l0,0.0039417436346411705,0.00461204256862402
18,lstm.weight_ih_l1,8.597194391768426e-05,0.005081134382635355
18,lstm.weight_hh_l1,-4.5939166739117354e-05,0.0033145793713629246
18,lstm.bias_ih_l1,0.003912662155926228,0.004650439601391554
18,lstm.bias_hh_l1,0.0009064095793291926,0.004528798162937164
18,fc.0.weight,-0.002444487065076828,0.0066180056892335415
18,fc.0.bias,0.029233373701572418,0.0037340966518968344
18,fc.3.weight,-0.01741170510649681,0.012465727515518665
18,fc.3.bias,0.14695096015930176,0.0
19,lstm.weight_ih_l0,0.016362488269805908,0.014318537898361683
19,lstm.weight_hh_l0,0.0007279899436980486,0.002953919814899564
19,lstm.bias_ih_l0,-0.0007154259365051985,0.005009784363210201
19,lstm.bias_hh_l0,0.004261158872395754,0.004540636204183102
19,lstm.weight_ih_l1,0.0005338022019714117,0.005122492089867592
19,lstm.weight_hh_l1,0.0001220959093188867,0.0032163658179342747
19,lstm.bias_ih_l1,0.004133871290832758,0.004597117193043232
19,lstm.bias_hh_l1,0.0012007348705083132,0.0045015644282102585
19,fc.0.weight,-0.0021060260478407145,0.006673065479844809
19,fc.0.bias,0.030723828822374344,0.0037308158352971077
19,fc.3.weight,-0.016488641500473022,0.012654012069106102
19,fc.3.bias,0.14632457494735718,0.0
20,lstm.weight_ih_l0,0.018079819157719612,0.014449911192059517
20,lstm.weight_hh_l0,0.0008226946811191738,0.002885950729250908
20,lstm.bias_ih_l0,-0.0011210301890969276,0.005011562258005142
20,lstm.bias_hh_l0,0.0038152714259922504,0.004629778675734997
20,lstm.weight_ih_l1,0.0008294495055451989,0.005071325693279505
20,lstm.weight_hh_l1,-4.9114365538116544e-05,0.0031240759417414665
20,lstm.bias_ih_l1,0.00358077185228467,0.004559716209769249
20,lstm.bias_hh_l1,0.0007251733914017677,0.004452525172382593
20,fc.0.weight,-0.002133671659976244,0.006727105472236872
20,fc.0.bias,0.030695585533976555,0.0035649091005325317
20,fc.3.weight,-0.016581617295742035,0.012811362743377686
20,fc.3.bias,0.14988206326961517,0.0
21,lstm.weight_ih_l0,0.019548526033759117,0.014565475285053253
21,lstm.weight_hh_l0,0.0008856231579557061,0.0027509566862136126
21,lstm.bias_ih_l0,-0.001737901708111167,0.005076718516647816
21,lstm.bias_hh_l0,0.0031610149890184402,0.0046378145925700665
21,lstm.weight_ih_l1,0.0008034246857278049,0.005070485640317202
21,lstm.weight_hh_l1,-6.975000724196434e-05,0.0030510625801980495
21,lstm.bias_ih_l1,0.002012284006923437,0.004549064207822084
21,lstm.bias_hh_l1,-0.0007612209301441908,0.004435987211763859
21,fc.0.weight,-0.0021966060157865286,0.006631729658693075
21,fc.0.bias,0.031293343752622604,0.003540372010320425
21,fc.3.weight,-0.016113337129354477,0.012785134837031364
21,fc.3.bias,0.15566934645175934,0.0
22,lstm.weight_ih_l0,0.018908187747001648,0.015208214521408081
22,lstm.weight_hh_l0,0.0006476062117144465,0.0027286624535918236
22,lstm.bias_ih_l0,-0.0025418633595108986,0.005132232792675495
22,lstm.bias_hh_l0,0.00232126796618104,0.004724155645817518
22,lstm.weight_ih_l1,0.000645600026473403,0.005055491346865892
22,lstm.weight_hh_l1,-0.00042062296415679157,0.0029758780729025602
22,lstm.bias_ih_l1,0.0013643796555697918,0.004484799690544605
22,lstm.bias_hh_l1,-0.0013228929601609707,0.004399984143674374
22,fc.0.weight,-0.0022855079732835293,0.0067009408958256245
22,fc.0.bias,0.03233503922820091,0.003452911274507642
22,fc.3.weight,-0.01651928946375847,0.01290527731180191
22,fc.3.bias,0.1616932451725006,0.0
23,lstm.weight_ih_l0,0.01819790154695511,0.015461042523384094
23,lstm.weight_hh_l0,0.0004418741737026721,0.0026460648514330387
23,lstm.bias_ih_l0,-0.003793678479269147,0.005244031548500061
23,lstm.bias_hh_l0,0.001036040484905243,0.004751991014927626
23,lstm.weight_ih_l1,0.00027229852275922894,0.004995723254978657
23,lstm.weight_hh_l1,-0.0006015283870510757,0.0029191949870437384
23,lstm.bias_ih_l1,-0.0002374041359871626,0.004502498544752598
23,lstm.bias_hh_l1,-0.0028337188996374607,0.004383462481200695
23,fc.0.weight,-0.0024135401472449303,0.006733602844178677
23,fc.0.bias,0.032632455229759216,0.003436561208218336
23,fc.3.weight,-0.017294753342866898,0.012996256351470947
23,fc.3.bias,0.16352444887161255,0.0
24,lstm.weight_ih_l0,0.01899024471640587,0.01553344540297985
24,lstm.weight_hh_l0,0.0005469191819429398,0.0025997222401201725
24,lstm.bias_ih_l0,-0.003296205773949623,0.005238705780357122
24,lstm.bias_hh_l0,0.001516156829893589,0.004734083544462919
24,lstm.weight_ih_l1,0.00046868700883351266,0.0049424972385168076
24,lstm.weight_hh_l1,-0.0004730581131298095,0.00285515608265996
24,lstm.bias_ih_l1,-0.0003138462780043483,0.004467729479074478
24,lstm.bias_hh_l1,-0.0028623403050005436,0.004354018252342939
24,fc.0.weight,-0.002301753731444478,0.006703486666083336
24,fc.0.bias,0.03339781612157822,0.003402352100238204
24,fc.3.weight,-0.016710001975297928,0.012997863814234734
24,fc.3.bias,0.1638004183769226,0.0
25,lstm.weight_ih_l0,0.019997235387563705,0.015614191070199013
25,lstm.weight_hh_l0,0.0006659595528617501,0.0025365937035530806
25,lstm.bias_ih_l0,-0.0023352066054940224,0.00516718253493309
25,lstm.bias_hh_l0,0.0024582911282777786,0.004683868959546089
25,lstm.weight_ih_l1,0.0005590311484411359,0.004944725893437862
25,lstm.weight_hh_l1,-0.00029929852462373674,0.0027984643820673227
25,lstm.bias_ih_l1,0.00023956358199939132,0.004424464888870716
25,lstm.bias_hh_l1,-0.002257874235510826,0.004307763185352087
25,fc.0.weight,-0.002129634376615286,0.006719706114381552
25,fc.0.bias,0.03366198018193245,0.0033486909233033657
25,fc.3.weight,-0.01622803322970867,0.013074382208287716
25,fc.3.bias,0.1645883321762085,0.0
26,lstm.weight_ih_l0,0.020429547876119614,0.01569073647260666
26,lstm.weight_hh_l0,0.0006890054792165756,0.002488776808604598
26,lstm.bias_ih_l0,-0.0020589041523635387,0.005148664582520723
26,lstm.bias_hh_l0,0.0027148728258907795,0.004695801995694637
26,lstm.weight_ih_l1,0.00020902141113765538,0.004883072338998318
26,lstm.weight_hh_l1,-0.00044626087765209377,0.002761505078524351
26,lstm.bias_ih_l1,6.833870429545641e-06,0.004388544708490372
26,lstm.bias_hh_l1,-0.0024361982941627502,0.004280124790966511
26,fc.0.weight,-0.0021713334135711193,0.006699749268591404
26,fc.0.bias,0.03395257145166397,0.0032736773137003183
26,fc.3.weight,-0.01643896847963333,0.01312391459941864
26,fc.3.bias,0.16571283340454102,0.0
27,lstm.weight_ih_l0,0.02102159708738327,0.01581895910203457
27,lstm.weight_hh_l0,0.0007119880174286664,0.0024709017015993595
27,lstm.bias_ih_l0,-0.0019393786787986755,0.005144793540239334
27,lstm.bias_hh_l0,0.0028143543750047684,0.0047275531105697155
27,lstm.weight_ih_l1,0.00012263805547263473,0.0048194159753620625
27,lstm.weight_hh_l1,-0.00024289294378831983,0.002696608193218708
27,lstm.bias_ih_l1,-0.00019866996444761753,0.004360834136605263
27,lstm.bias_hh_l1,-0.0025823721662163734,0.004263544455170631
27,fc.0.weight,-0.002124633640050888,0.006697170436382294
27,fc.0.bias,0.03456421196460724,0.003277529962360859
27,fc.3.weight,-0.015863826498389244,0.013116326183080673
27,fc.3.bias,0.1675984263420105,0.0
28,lstm.weight_ih_l0,0.02206609770655632,0.015955202281475067
28,lstm.weight_hh_l0,0.0007959484937600791,0.0024110162630677223
28,lstm.bias_ih_l0,-0.0008698133751749992,0.005144692026078701
28,lstm.bias_hh_l0,0.0038642771542072296,0.004717114847153425
28,lstm.weight_ih_l1,0.00011962020653299987,0.004836537875235081
28,lstm.weight_hh_l1,-0.0002913739299401641,0.0026642109733074903
28,lstm.bias_ih_l1,0.00026862008962780237,0.004329255782067776
28,lstm.bias_hh_l1,-0.0020502223633229733,0.004223178140819073
28,fc.0.weight,-0.0021235980093479156,0.006737269461154938
28,fc.0.bias,0.03448671102523804,0.003281695069745183
28,fc.3.weight,-0.01590746082365513,0.013245655223727226
28,fc.3.bias,0.16749462485313416,0.0
29,lstm.weight_ih_l0,0.022418294101953506,0.01607649028301239
29,lstm.weight_hh_l0,0.0007632686756551266,0.002378165954723954
29,lstm.bias_ih_l0,-0.000753606203943491,0.005150652024894953
29,lstm.bias_hh_l0,0.003961872309446335,0.004747876897454262
29,lstm.weight_ih_l1,-2.0833685994148254e-06,0.004816044121980667
29,lstm.weight_hh_l1,-0.0001964760449482128,0.0026052461471408606
29,lstm.bias_ih_l1,0.00029263197211548686,0.004293049685657024
29,lstm.bias_hh_l1,-0.001958386041224003,0.004188534803688526
29,fc.0.weight,-0.00208559213206172,0.006773995701223612
29,fc.0.bias,0.03483928367495537,0.003232773393392563
29,fc.3.weight,-0.015883034095168114,0.013396668247878551
29,fc.3.bias,0.16687628626823425,0.0
30,lstm.weight_ih_l0,0.023708127439022064,0.016095636412501335
30,lstm.weight_hh_l0,0.0008349419804289937,0.0023180730640888214
30,lstm.bias_ih_l0,-0.0002613076940178871,0.0051587410271167755
30,lstm.bias_hh_l0,0.0044368719682097435,0.004729774780571461
30,lstm.weight_ih_l1,-7.151142199290916e-05,0.00477044889703393
30,lstm.weight_hh_l1,-0.0003060541639570147,0.002567412331700325
30,lstm.bias_ih_l1,-5.3397438023239374e-05,0.004272039048373699
30,lstm.bias_hh_l1,-0.0022348228376358747,0.004150348715484142
30,fc.0.weight,-0.0019818611908704042,0.006713234819471836
30,fc.0.bias,0.03513181209564209,0.003186567919328809
30,fc.3.weight,-0.015626853331923485,0.013350380584597588
30,fc.3.bias,0.16616706550121307,0.0
31,lstm.weight_ih_l0,0.023748287931084633,0.016105737537145615
31,lstm.weight_hh_l0,0.0007669006008654833,0.0022821766324341297
31,lstm.bias_ih_l0,-0.0007378449663519859,0.0051418268121778965
31,lstm.bias_hh_l0,0.00394351314753294,0.004726582206785679
31,lstm.weight_ih_l1,-0.00018293788889423013,0.004712990485131741
31,lstm.weight_hh_l1,-0.00028108753031119704,0.002517296466976404
31,lstm.bias_ih_l1,-0.0003162309294566512,0.004242529161274433
31,lstm.bias_hh_l1,-0.0024257879704236984,0.0041035497561097145
31,fc.0.weight,-0.0019434719579294324,0.006691565737128258
31,fc.0.bias,0.03548183664679527,0.0031402858439832926
31,fc.3.weight,-0.015601541846990585,0.013347921893000603
31,fc.3.bias,0.16861167550086975,0.0
32,lstm.weight_ih_l0,0.023945413529872894,0.016305703669786453
32,lstm.weight_hh_l0,0.0007195483194664121,0.0022521610371768475
32,lstm.bias_ih_l0,-0.00035072630271315575,0.005193300545215607
32,lstm.bias_hh_l0,0.004314608871936798,0.00478267390280962
32,lstm.weight_ih_l1,1.5709294530097395e-05,0.0047161513939499855
32,lstm.weight_hh_l1,-0.0002452343760523945,0.0024729669094085693
32,lstm.bias_ih_l1,9.968585800379515e-05,0.004198982380330563
32,lstm.bias_hh_l1,-0.0019373297691345215,0.004032386466860771
32,fc.0.weight,-0.0019829808734357357,0.006774163339287043
32,fc.0.bias,0.03558952361345291,0.003066153032705188
32,fc.3.weight,-0.015712279826402664,0.013469425961375237
32,fc.3.bias,0.16836200654506683,0.0
33,lstm.weight_ih_l0,0.024207398295402527,0.01620514690876007
33,lstm.weight_hh_l0,0.0006683816318400204,0.0022131616715341806
33,lstm.bias_ih_l0,-0.0009482349269092083,0.005248154513537884
33,lstm.bias_hh_l0,0.003702632151544094,0.004831882659345865
33,lstm.weight_ih_l1,-0.00011311969865346327,0.004596957936882973
33,lstm.weight_hh_l1,-0.0003966629155911505,0.0024271428119391203
33,lstm.bias_ih_l1,-0.001023131306283176,0.00419318862259388
33,lstm.bias_hh_l1,-0.0029869023710489273,0.004033048637211323
33,fc.0.weight,-0.0020956979133188725,0.006711279042065144
33,fc.0.bias,0.03588716685771942,0.003022404620423913
33,fc.3.weight,-0.015855565667152405,0.013411757536232471
33,fc.3.bias,0.16908693313598633,0.0
34,lstm.weight_ih_l0,0.023524947464466095,0.016291623935103416
34,lstm.weight_hh_l0,0.0005990990903228521,0.00216270936653018
34,lstm.bias_ih_l0,-0.0010894513688981533,0.005242474377155304
34,lstm.bias_hh_l0,0.003548775799572468,0.004824204836040735
34,lstm.weight_ih_l1,-0.0004554404877126217,0.004585493355989456
34,lstm.weight_hh_l1,-0.0003091458056587726,0.0023944906424731016
34,lstm.bias_ih_l1,-0.0006592684076167643,0.004173761233687401
34,lstm.bias_hh_l1,-0.0025500180199742317,0.004003075882792473
34,fc.0.weight,-0.002049278002232313,0.006688758730888367
34,fc.0.bias,0.03660646080970764,0.002968807704746723
34,fc.3.weight,-0.015589471906423569,0.013497314415872097
34,fc.3.bias,0.1696126013994217,0.0
35,lstm.weight_ih_l0,0.024169541895389557,0.016479704529047012
35,lstm.weight_hh_l0,0.0006132331327535212,0.0021230976562947035
35,lstm.bias_ih_l0,-0.0005991104990243912,0.005289997905492783
35,lstm.bias_hh_l0,0.004026382230222225,0.004854325205087662
35,lstm.weight_ih_l1,-0.0005092071369290352,0.0045600514858961105
35,lstm.weight_hh_l1,-0.00026145525043830276,0.0023513766936957836
35,lstm.bias_ih_l1,-0.0005571330548264086,0.0041444324888288975
35,lstm.bias_hh_l1,-0.0023760353215038776,0.003958975896239281
35,fc.0.weight,-0.00197226251475513,0.006673670373857021
35,fc.0.bias,0.03683478385210037,0.002986401552334428
35,fc.3.weight,-0.015084680169820786,0.013547873124480247
35,fc.3.bias,0.17314206063747406,0.0
36,lstm.weight_ih_l0,0.024199891835451126,0.016607966274023056
36,lstm.weight_hh_l0,0.0005823825486004353,0.0020932562183588743
36,lstm.bias_ih_l0,-0.00036152033135294914,0.005273944232612848
36,lstm.bias_hh_l0,0.0042499396950006485,0.0048823668621480465
36,lstm.weight_ih_l1,-0.0005478727398440242,0.004532386548817158
36,lstm.weight_hh_l1,-0.00025311572244390845,0.0023053947370499372
36,lstm.bias_ih_l1,-0.00018858147086575627,0.004098212346434593
36,lstm.bias_hh_l1,-0.0019354133401066065,0.003926536999642849
36,fc.0.weight,-0.0021050546783953905,0.006732321344316006
36,fc.0.bias,0.03797914832830429,0.0029548369348049164
36,fc.3.weight,-0.01525789126753807,0.01364867389202118
36,fc.3.bias,0.17497484385967255,0.0
37,lstm.weight_ih_l0,0.02488717995584011,0.016629867255687714
37,lstm.weight_hh_l0,0.0006273254402913153,0.002048950642347336
37,lstm.bias_ih_l0,-0.00019510509446263313,0.005345581099390984
37,lstm.bias_hh_l0,0.004401569254696369,0.004917156416922808
37,lstm.weight_ih_l1,-0.0007171467877924442,0.004476269707083702
37,lstm.weight_hh_l1,-0.00026716251159086823,0.00227017467841506
37,lstm.bias_ih_l1,-0.0005237230216152966,0.004072661977261305
37,lstm.bias_hh_l1,-0.002196969697251916,0.003885224461555481
37,fc.0.weight,-0.0020640138536691666,0.006715910043567419
37,fc.0.bias,0.03799043595790863,0.0029012670274823904
37,fc.3.weight,-0.015248273499310017,0.013601133599877357
37,fc.3.bias,0.17309676110744476,0.0
38,lstm.weight_ih_l0,0.024961434304714203,0.016764599829912186
38,lstm.weight_hh_l0,0.0005513537907972932,0.0020303442142903805
38,lstm.bias_ih_l0,-0.0005881027318537235,0.0053764889016747475
38,lstm.bias_hh_l0,0.003992494661360979,0.00499709090217948
38,lstm.weight_ih_l1,-0.0006213266169652343,0.004462667740881443
38,lstm.weight_hh_l1,-0.00018923080642707646,0.0022275878582149744
38,lstm.bias_ih_l1,-0.00045429999590851367,0.004028883296996355
38,lstm.bias_hh_l1,-0.0020538680255413055,0.003862238023430109
38,fc.0.weight,-0.0019943935330957174,0.006760081276297569
38,fc.0.bias,0.03839052468538284,0.0028649058658629656
38,fc.3.weight,-0.01496561523526907,0.013675365597009659
38,fc.3.bias,0.17231576144695282,0.0
39,lstm.weight_ih_l0,0.025200780481100082,0.016720009967684746
39,lstm.weight_hh_l0,0.0005549929337576032,0.0019825345370918512
39,lstm.bias_ih_l0,-0.0005872193723917007,0.0053311912342906
39,lstm.bias_hh_l0,0.003977595828473568,0.005021076649427414
39,lstm.weight_ih_l1,-0.0009664392564445734,0.004361358936876059
39,lstm.weight_hh_l1,-0.00035497330827638507,0.002205980708822608
39,lstm.bias_ih_l1,-0.0009463956230320036,0.004038612358272076
39,lstm.bias_hh_l1,-0.002472581807523966,0.0038491454906761646
39,fc.0.weight,-0.0022226646542549133,0.00668932031840086
39,fc.0.bias,0.03941834717988968,0.002826441079378128
39,fc.3.weight,-0.01512821763753891,0.013632277026772499
39,fc.3.bias,0.1724853515625,0.0
40,lstm.weight_ih_l0,0.025465045124292374,0.017018910497426987
40,lstm.weight_hh_l0,0.0005063422722741961,0.001972634345293045
40,lstm.bias_ih_l0,-0.0004900475032627583,0.005387893877923489
40,lstm.bias_hh_l0,0.0040610311552882195,0.005019643343985081
40,lstm.weight_ih_l1,-0.0009300445672124624,0.0043436940759420395
40,lstm.weight_hh_l1,-0.00027120744925923645,0.0021582921035587788
40,lstm.bias_ih_l1,-0.0008282628259621561,0.004005675669759512
40,lstm.bias_hh_l1,-0.0022819149307906628,0.0038172707427293062
40,fc.0.weight,-0.0020975759252905846,0.006689694710075855
40,fc.0.bias,0.04005349427461624,0.0027615828439593315
40,fc.3.weight,-0.014631422236561775,0.013727651908993721
40,fc.3.bias,0.17286249995231628,0.0
41,lstm.weight_ih_l0,0.026118328794836998,0.01715908944606781
41,lstm.weight_hh_l0,0.000486591859953478,0.001944222254678607
41,lstm.bias_ih_l0,-0.0002761012874543667,0.005436647683382034
41,lstm.bias_hh_l0,0.004262012429535389,0.005060642957687378
41,lstm.weight_ih_l1,-0.0008248345693573356,0.00434598745778203
41,lstm.weight_hh_l1,-0.00024767121067270637,0.0021249919664114714
41,lstm.bias_ih_l1,-0.0008713498245924711,0.003977835178375244
41,lstm.bias_hh_l1,-0.002253091661259532,0.003785508219152689
41,fc.0.weight,-0.002131223911419511,0.006722528487443924
41,fc.0.bias,0.04025587439537048,0.00269558047875762
41,fc.3.weight,-0.014366500079631805,0.013821739703416824
41,fc.3.bias,0.1734568476676941,0.0
42,lstm.weight_ih_l0,0.026736557483673096,0.017247479408979416
42,lstm.weight_hh_l0,0.0004964480176568031,0.0018932565581053495
42,lstm.bias_ih_l0,-1.7955433577299118e-05,0.005433390848338604
42,lstm.bias_hh_l0,0.004507988691329956,0.005105683580040932
42,lstm.weight_ih_l1,-0.0009087516227737069,0.004301546141505241
42,lstm.weight_hh_l1,-0.0003173970035277307,0.002100997604429722
42,lstm.bias_ih_l1,-0.0009965196950361133,0.003956689033657312
42,lstm.bias_hh_l1,-0.002308304887264967,0.0037525855004787445
42,fc.0.weight,-0.0021217134781181812,0.006677204743027687
42,fc.0.bias,0.04006031155586243,0.0026594288647174835
42,fc.3.weight,-0.014162963256239891,0.013789819553494453
42,fc.3.bias,0.17349009215831757,0.0
43,lstm.weight_ih_l0,0.026858266443014145,0.017329666763544083
43,lstm.weight_hh_l0,0.0004422770580276847,0.0018933950923383236
43,lstm.bias_ih_l0,4.7583598643541336e-05,0.005422777030616999
43,lstm.bias_hh_l0,0.004561860114336014,0.005097419489175081
43,lstm.weight_ih_l1,-0.001010804669931531,0.00427901791408658
43,lstm.weight_hh_l1,-0.00023470015730708838,0.002056037075817585
43,lstm.bias_ih_l1,-0.0009906577179208398,0.00393825676292181
43,lstm.bias_hh_l1,-0.0022331185173243284,0.003740882035344839
43,fc.0.weight,-0.002111405599862337,0.00671017961576581
43,fc.0.bias,0.04088955372571945,0.002637266181409359
43,fc.3.weight,-0.014065852388739586,0.013900911435484886
43,fc.3.bias,0.17520193755626678,0.0
44,lstm.weight_ih_l0,0.02724376693367958,0.01732819154858589
44,lstm.weight_hh_l0,0.0004582634719554335,0.0018608446698635817
44,lstm.bias_ih_l0,0.0003483695909380913,0.005427004769444466
44,lstm.bias_hh_l0,0.004856829531490803,0.005079841241240501
44,lstm.weight_ih_l1,-0.0010719220153987408,0.004241982474923134
44,lstm.weight_hh_l1,-0.00033732206793501973,0.002047252608463168
44,lstm.bias_ih_l1,-0.0009761556866578758,0.003941291943192482
44,lstm.bias_hh_l1,-0.0021835695952177048,0.0037253049667924643
44,fc.0.weight,-0.0020780102349817753,0.006680598016828299
44,fc.0.bias,0.04107954353094101,0.0026087602600455284
44,fc.3.weight,-0.013897591270506382,0.013888450339436531
44,fc.3.bias,0.17684313654899597,0.0
45,lstm.weight_ih_l0,0.027231920510530472,0.017292935401201248
45,lstm.weight_hh_l0,0.0004537969653028995,0.001835640287026763
45,lstm.bias_ih_l0,0.0006102561019361019,0.005446408875286579
45,lstm.bias_hh_l0,0.005112860351800919,0.005101828835904598
45,lstm.weight_ih_l1,-0.0009879744611680508,0.004199419170618057
45,lstm.weight_hh_l1,-0.0003841429715976119,0.002034154487773776
45,lstm.bias_ih_l1,-0.0008346079848706722,0.003922519739717245
45,lstm.bias_hh_l1,-0.0020057442598044872,0.0037065271753817797
45,fc.0.weight,-0.002121024765074253,0.006663928739726543
45,fc.0.bias,0.041396982967853546,0.002572903875261545
45,fc.3.weight,-0.01408342458307743,0.013904871419072151
45,fc.3.bias,0.17541171610355377,0.0
46,lstm.weight_ih_l0,0.027485519647598267,0.017384033650159836
46,lstm.weight_hh_l0,0.0004299406718928367,0.001827199594117701
46,lstm.bias_ih_l0,0.0009074360132217407,0.0054343705996870995
46,lstm.bias_hh_l0,0.005403846502304077,0.0050894953310489655
46,lstm.weight_ih_l1,-0.00093933375319466,0.004211106337606907
46,lstm.weight_hh_l1,-0.0002354888420086354,0.0020072911866009235
46,lstm.bias_ih_l1,-0.00019357097335159779,0.0038790679536759853
46,lstm.bias_hh_l1,-0.0013272013748064637,0.0036658570170402527
46,fc.0.weight,-0.0020665409974753857,0.006705318111926317
46,fc.0.bias,0.04149546101689339,0.0025504864752292633
46,fc.3.weight,-0.013795285485684872,0.013989240862429142
46,fc.3.bias,0.17702583968639374,0.0
47,lstm.weight_ih_l0,0.02774529531598091,0.017356980592012405
47,lstm.weight_hh_l0,0.0004251605423633009,0.0018019359558820724
47,lstm.bias_ih_l0,0.001033497042953968,0.0054562692530453205
47,lstm.bias_hh_l0,0.005523390136659145,0.005114690400660038
47,lstm.weight_ih_l1,-0.0011552469804883003,0.004154472146183252
47,lstm.weight_hh_l1,-0.0003167110844515264,0.0020017761271446943
47,lstm.bias_ih_l1,-0.00033041599090211093,0.003870681393891573
47,lstm.bias_hh_l1,-0.0014256777940317988,0.003648675512522459
47,fc.0.weight,-0.0021016851533204317,0.006653084419667721
47,fc.0.bias,0.041795868426561356,0.0025389306247234344
47,fc.3.weight,-0.01393401063978672,0.013941265642642975
47,fc.3.bias,0.17834271490573883,0.0
48,lstm.weight_ih_l0,0.02827572636306286,0.01738044060766697
48,lstm.weight_hh_l0,0.00041612095083110034,0.0017995616653934121
